date,state,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper
2020-05-21,New York,123,123,123,123,28663,28663,28663,28663
2020-05-22,New York,139,139,139,139,28802,28802,28802,28802
2020-05-23,New York,98,98,98,98,28900,28900,28900,28900
2020-05-24,New York,146,146,146,146,29046,29046,29046,29046
2020-05-25,New York,92,92,92,92,29138,29138,29138,29138
2020-05-26,New York,103,103,103,103,29241,29241,29241,29241
2020-05-27,New York,98,98,98,98,29339,29339,29339,29339
2020-05-28,New York,99,99,99,99,29438,29438,29438,29438
2020-05-29,New York,97,97,97,97,29535,29535,29535,29535
2020-05-30,New York,77,77,77,77,29612,29612,29612,29612
2020-05-31,New York,87,87,87,87,29699,29699,29699,29699
2020-06-02,New York,NA,51.21956144703051,7.8313293732812594,107.69002809700363,NA,29948.886810075637,29862.255781604585,30031.769789648853
2020-06-03,New York,NA,47.74597632108503,6.902582958376155,101.74597632108504,NA,29999.934772389697,29876.3731148967,30103.28378743903
2020-06-04,New York,NA,43.74597632108504,5.816783391890018,95.64369184541036,NA,30047.676627483484,29890.02316658967,30170.264993916702
2020-06-05,New York,NA,40.43574787351756,5.196326496755082,85.96728672619403,NA,30090.185811241594,29902.663036900245,30226.753438388623
2020-06-06,New York,NA,37.43574787351757,4.6534267135120135,82.1638031926679,NA,30129.47056611863,29913.425744421,30282.960459356913
2020-06-07,New York,NA,34.5908620973013,4.1105269302689456,76.14731828347934,NA,30167.204178757824,29923.196001591583,30333.558994498904
2020-06-08,New York,NA,32.203076537841966,3.4900700351340106,69.40471698293776,NA,30201.554127064854,29932.263880156126,30379.13449441518
2020-06-09,New York,NA,29.823533432976898,3.179841587566543,67.45560780324955,NA,30232.769567284588,29940.959765265638,30425.49550687909
2020-06-10,New York,NA,27.4745264294635,2.6369418043234742,62.234363972992874,NA,30262.73585125946,29947.319448440776,30466.76083516781
2020-06-11,New York,NA,25.590862097301297,2.2491562448641402,58.9737802227098,NA,30289.783813573515,29953.05867472077,30502.6548725611
2020-06-12,New York,NA,22.676661663787435,1.8613706854048058,52.83515090811461,NA,30314.15024678973,29958.56716859289,30535.66245489347
2020-06-13,New York,NA,21.366433216219967,1.551142237837338,49.60441850023628,NA,30336.81866599893,29963.66626801774,30576.16355690219
